DPTO_NORM,NOMBRE_CARRERA,MODALIDAD,AREA_FRASCATI,AREA_ESTRATEGICA,EJES_ESTRATEGICOS
CENTRAL,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,Teología y consejería pastoral,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,UROLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,Vendaje funcional,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,Vendaje neuromuscular,PRESENCIAL,,SIN_CLASIFICAR,
CONCEPCION,ACTUALIZACIÓN EN METODOLOGÍA DE LA INVESTIGACIÓN,PRESENCIAL,,SIN_CLASIFICAR,
CONCEPCION,ANALÍTICA DE DATOS EN EL ÁREA EMPRESARIAL,PRESENCIAL,,SIN_CLASIFICAR,
CONCEPCION,CIENCIAS DE LA COMUNICACION SOCIAL,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CONCEPCION,CIENCIAS DE LA COMUNICACION SOCIAL,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CONCEPCION,ENDODONCIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CONCEPCION,IMPLANTOLOGIA ORAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CONCEPCION,INTERCULTURALIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CONCEPCION,INVESTIGACION CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CONCEPCION,INVESTIGACION CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CONCEPCION,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CONCEPCION,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CONCEPCION,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CONCEPCION,MATEMATICA Y FISICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CONCEPCION,MATEMATICAS APLICADAS,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CONCEPCION,METODOLOGIA DE LA INVESTIGACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CONCEPCION,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CONCEPCION,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CONCEPCION,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CONCEPCION,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
CONCEPCION,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
CONCEPCION,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
CONCEPCION,USO DE LA PLATAFORMA MOODLE,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CORDILLERA,"CAPACITACIÓN ""VIVIR LA DANZA PARAGUAYA""",PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,"CAPACITACIÓN DESPERTAR FOR FAMILIA ""FORMANDO COMUNIDAD DE LECTORES"" - AÑO 2019",PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CORDILLERA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CORDILLERA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CORDILLERA,DISEÑO DE MODAS Y ALTA COSTURA,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CORDILLERA,Despertar el interés por la lectura y escritura - Año 2019,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,GESTION DE PEQUEÑAS Y MEDIANAS EMPRESAS,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,Innovando estrategias activas para la enseñanza de la matemática en el Tercer Ciclo de la EEB,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CORDILLERA,LETRAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CORDILLERA,MANTENIMIENTO DE ARMAMENTOS,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CORDILLERA,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CORDILLERA,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CORDILLERA,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CORDILLERA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
CORDILLERA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,ALERGIA E INMUNOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,"ANESTESIA, ANALGESIA Y REANIMACION",PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,Aprendiendo sin límites,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,Añemo´arandu che rekove pukukue aja,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,BIOESTADISTICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
GUAIRA,BIOESTADISTICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
GUAIRA,"CAPACITACIÓN ""LEO, PIENSO Y APRENDO (LPA)""",VIRTUAL,,SIN_CLASIFICAR,
GUAIRA,CARDIOCIRUGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,CIENCIAS BASICAS,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,CIENCIAS DE LA COMUNICACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,CIENCIAS NATURALES,SEMIPRESENCIAL_DISTANCIA,Ciencias Naturales,SIN_CLASIFICAR,
GUAIRA,CIENCIAS POLITICAS,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,CIENCIAS SOCIALES,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,CIRUGIA GENERAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,CIRUGIA INFANTIL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,CIRUGIA PEDIATRICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,CIRUGIA VASCULAR PERIFERICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,COLOPROCTOLOGÍA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,COMUNICACIÓN PARA EL DESARROLLO SOCIAL Y PERIODISMO,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,Construyendo aprendizaje,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,EMERGENTOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,ENDODONCIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,EVALUACION DE POLITICAS PUBLICAS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,FILOSOFIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
GUAIRA,FILOSOFIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
GUAIRA,FUTBOL DE CAMPO,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,FUTBOL DE CAMPO,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,GESTION DE LA HOSPITALIDAD,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,GESTION DE LA HOSPITALIDAD,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,GESTION DE LA HOSPITALIDAD,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,GESTION DE LA HOSPITALIDAD,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,HEMATOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,IMPLANTES,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,INGLES,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,Innovando la enseñanza de las ciencias naturales en el 1er. y 2do. ciclo. de la EEB,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
GUAIRA,MUSICA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
GUAIRA,NEUMOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,NEUROCIRUGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,NEUROLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,OFTALMOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,OTORRINOLARINGOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,PEDIATRIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,PEDIATRIA CLINICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
GUAIRA,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,Sigo Aprendiendo,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
GUAIRA,UROLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,"""CURSO TALLER DE PINTURA MURAL E HISTORIA DEL ARTE"" MURALES LATINOAMERICANOS - MODULO II",PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,ACONDICIONAMIENTO FISICO PARA GRUPOS ESPECIFICOS,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,"ANESTESIA, ANALGESIA Y REANIMACION",PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,APRENDIZAJE A LO LARGO DE TODA LA VIDA,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,ASISTENCIA DENTAL,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,ATENCION INTEGRAL DE LA NIÑEZ Y LA ADOLESCENCIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,ATENCIÓN INTEGRAL DEL NIÑO Y ADOLESCENTE,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,ATENCIÓN INTEGRAL DEL NIÑO Y ADOLESCENTE,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,BILINGUISMO GUARANI - CASTELLANO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,BILINGUISMO GUARANI-CASTELLANO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,BILINGUISMO GUARANI-CASTELLANO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,BILINGUISMO GUARANI-CASTELLANO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,"CAPACITACION ""USO DEL LABORATORIO DE CIENCIAS BÀSICAS EN EL TERCER CICLO DE LA EEB Y EM""",PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,"CAPACITACIÓN ""BUSCANDO LA SABIDURÍA CON PERSONAS JÓVENES Y ADULTAS (ARANDU REKÁVO)""",PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,"CAPACITACIÓN ""ENCENDAMOS FUEGO""",PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,"CAPACITACIÓN ""POR UN FUTURO MEJOR DE LA EPJA""",PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,"CAPACITACIÓN ""ÑAÑEMOARANDU OÑONDIVE""",PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,CAPACITACIÓN EN ÉTICA Y TEOLOGÍA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,CAPACITACIÓN GESTIÓN DE ENTORNOS VIRTUALES DE APRENDIZAJE (GEVA),PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,"CEREMONIAL, PROTOCOLO Y ORGANIZACION DE ACTOS",PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,CIENCIAS DE LA COMUNICACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,CIENCIAS DE LA COMUNICACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,CIENCIAS DE LA COMUNICACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,CIENCIAS DEL LENGUAJE Y LA LITERATURA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,CIENCIAS DEL LENGUAJE Y LA LITERATURA,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
ITAPUA,CIENCIAS DEL LENGUAJE Y LA LITERATURA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,CIENCIAS POLITICAS,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,CIENCIAS SOCIALES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,CIRUGIA GENERAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,CORREDOR INMOBILIARIO,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,CURSO TALLER DE PINTURA MURAL,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,DIAGNOSTICO POR IMAGENES,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,DIAGNOSTICO POR IMAGENES,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,DIRECCIÓN Y GESTIÓN DE ORGANIZACIONES SANITARIAS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE INSTRUMENTOS EVALUATIVOS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE INTERIORES,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO DE MODAS Y ALTA COSTURA,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,DISEÑO GRAFICO DIGITAL,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,DISEÑO TEXTIL E INDUMENTARIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,Desarrollo Personal y Laboral,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,ENDODONCIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,ENTRENAMIENTO DE LAS CAPACIDADES FISICAS,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,EVALUACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,Estrategia de atletismo,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,FLIPPED CLASSROOM  - HERRAMIENTAS PARA APLICAR EN AULA,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,GESTION DE LA ENERGIA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,GESTION DE LA ENERGIA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,GESTION DE LA ENERGIA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,GESTION DEPORTIVA,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,GESTION EN POLITICA DE JUVENTUD,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,HIPERTENSION ARTERIAL Y FACTORES DE RIESGO CARDIOVASCULAR,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,INVESTIGACION CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,INVESTIGACION CIENTIFICA DEL DELITO,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,LENGUA INGLESA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,MATEMATICA,SEMIPRESENCIAL_DISTANCIA,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,METODO DE ELEMENTO FINITO,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,METODOLOGIA DE LA INVESTIGACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,METODOLOGIA DE LA INVESTIGACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,METODOLOGÍA DE LA INVESTIGACIÓN APLICADA A LA CIENCIAS SOCIALES,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,MUSICA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
ITAPUA,NIVEL INICIAL,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,PEDIATRIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,PISCICULTURA,PRESENCIAL,Ciencias Agricolas,SIN_CLASIFICAR,
ITAPUA,PLANIFICACION ESTRATEGICA PARA EL DESARROLLO NACIONAL,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
ITAPUA,"POBLACIÓN, TERRITORIO Y DESARROLLO SUSTENTABLE",PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,POLITICAS PUBLICAS Y GENERO,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,PREPARACION FISICA Y ENTRENADOR DE FUTBOL DE CAMPO,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
ITAPUA,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,PRODUCCION INTEGRADA DE YERBA MATE,PRESENCIAL,Ciencias Agricolas,SIN_CLASIFICAR,
ITAPUA,PROTECCION DE CULTIVOS,PRESENCIAL,Ciencias Agricolas,SIN_CLASIFICAR,
ITAPUA,RELACIONES INTERNACIONALES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,SERVICIOS SOCIALES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,SERVICIOS SOCIALES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,SERVICIOS SOCIALES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,SERVICIOS SOCIALES,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,SUPERMERCANTISMO Y GRANDES TIENDAS,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,TALLER DE GUARANI,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,TECNICATURA EN PERIODISMO DEPORTIVO,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
ITAPUA,TRADUCCION CASTELLANO - INGLES E INGLES - CASTELLANO,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,Taller de protección integral a la mujer contra toda forma de violencia,PRESENCIAL,,SIN_CLASIFICAR,
ITAPUA,USO DEL GUARANI COMO LENGUA OFICIAL,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
MISIONES,APRENDIZAJE A LO LARGO DE TODA LA VIDA,PRESENCIAL,,SIN_CLASIFICAR,
MISIONES,ASISTENCIA SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
MISIONES,"CAPACITACIÓN ""EL ARTE DEL ENSEÑAR, UNA MANERA DE INNOVAR""",PRESENCIAL,Humanidades,SIN_CLASIFICAR,
MISIONES,"CAPACITACIÓN ""INNOVACIÓN EN LA ENSEÑANZA DE LA MATEMÁTICA EN EL 1° Y 2° CICLO DE LA EEB""",PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
MISIONES,"CAPACITACIÓN ""INNOVACIÓN EN LA ENSEÑANZA DE LA MATEMÁTICA Y LENGUAJE EN EL 1° Y 2° CICLO DE LA EEB""",PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
MISIONES,"CAPACITACIÓN ""LEO, PIENSO Y APRENDO (LPA)""",PRESENCIAL,,SIN_CLASIFICAR,
MISIONES,"CAPACITACIÓN ""LEO, PIENSO Y APRENDO (LPA)""",PRESENCIAL,,SIN_CLASIFICAR,
MISIONES,"CAPACITACIÓN ""LEO, PIENSO Y APRENDO (LPA)""",PRESENCIAL,,SIN_CLASIFICAR,
MISIONES,"CAPACITACIÓN ""LEO, PIENSO, ESCRIBO Y APRENDO (LPEA)""",PRESENCIAL,,SIN_CLASIFICAR,
MISIONES,"CAPACITACIÓN ""LEO, PIENSO, ESCRIBO Y APRENDO (LPEA)""",PRESENCIAL,,SIN_CLASIFICAR,
